id,iter,italian_nloc,italian_ccn,italian_token_count,italian_param_count,italian_length,italian_top_nesting_level,italian_flake8,italian_pylint,english_nloc,english_ccn,english_token_count,english_param_count,english_length,english_top_nesting_level,english_flake8,english_pylint,chinese_nloc,chinese_ccn,chinese_token_count,chinese_param_count,chinese_length,chinese_top_nesting_level,chinese_flake8,chinese_pylint,hindi_nloc,hindi_ccn,hindi_token_count,hindi_param_count,hindi_length,hindi_top_nesting_level,hindi_flake8,hindi_pylint,spanish_nloc,spanish_ccn,spanish_token_count,spanish_param_count,spanish_length,spanish_top_nesting_level,spanish_flake8,spanish_pylint
ClassEval_24::divide,8,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,11,1,1,6,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::divide,9,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,11,1,1,6,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::multiply,0,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::multiply,1,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::multiply,2,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::multiply,3,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::multiply,4,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::multiply,5,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::multiply,6,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::multiply,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::multiply,8,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::multiply,9,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::subtract,0,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::subtract,1,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::subtract,2,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::subtract,3,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::subtract,4,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::subtract,5,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::subtract,6,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::subtract,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::subtract,8,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_24::subtract,9,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7,2,1,12,2,12,1,2,7
ClassEval_25::_save_cookies,0,8,2,39,1,17,1,3,11,8,2,39,1,17,1,3,11,10,4,82,1,24,1,10,21,8,2,51,1,17,1,3,10,8,2,39,1,17,1,3,12
ClassEval_25::_save_cookies,1,8,2,39,1,17,1,3,11,8,2,39,1,17,1,3,11,10,4,86,1,24,1,10,21,8,2,51,1,17,1,3,10,8,2,39,1,17,1,3,12
ClassEval_25::_save_cookies,2,8,2,39,1,17,1,3,11,8,2,39,1,17,1,3,11,8,2,51,1,17,1,2,10,8,2,51,1,17,1,3,10,8,2,39,1,17,1,3,12
ClassEval_25::_save_cookies,3,8,2,39,1,17,1,3,11,8,2,39,1,17,1,3,11,8,2,51,1,17,1,2,10,8,2,51,1,17,1,3,10,8,2,39,1,17,1,3,12
ClassEval_25::_save_cookies,4,8,2,39,1,17,1,3,11,8,2,39,1,18,1,4,12,8,2,51,1,17,1,2,10,8,2,51,1,17,1,3,10,8,2,39,1,17,1,3,12
ClassEval_25::_save_cookies,5,8,2,39,1,17,1,3,11,8,2,39,1,17,1,3,11,8,2,51,1,17,1,2,10,8,2,51,1,17,1,3,10,8,2,39,1,17,1,3,12
ClassEval_25::_save_cookies,6,8,2,39,1,17,1,3,11,8,2,39,1,17,1,3,11,8,2,51,1,17,1,2,10,8,2,51,1,17,1,3,10,8,2,39,1,18,1,4,13
ClassEval_25::_save_cookies,7,8,2,39,1,17,1,3,11,8,2,39,1,17,1,3,11,8,2,51,1,17,1,2,10,8,2,51,1,17,1,3,10,8,2,39,1,17,1,3,12
ClassEval_25::_save_cookies,8,8,2,39,1,17,1,3,11,8,2,39,1,17,1,3,11,8,2,51,1,17,1,2,10,8,2,51,1,17,1,3,10,8,2,39,1,17,1,3,12
ClassEval_25::_save_cookies,9,8,2,39,1,17,1,3,11,8,2,39,1,17,1,3,11,8,2,51,1,17,1,2,10,8,2,51,1,17,1,3,10,8,2,39,1,17,1,3,12
ClassEval_25::get_cookies,0,6,2,45,2,16,1,4,10,6,2,45,2,16,1,4,10,8,3,74,4,19,2,6,13,4,2,26,2,13,1,4,7,6,2,45,2,16,1,4,10
ClassEval_25::get_cookies,1,6,2,45,2,16,1,4,10,6,2,45,2,16,1,4,10,8,3,74,4,19,2,6,13,4,2,26,2,13,1,4,7,6,2,45,2,16,1,4,10
ClassEval_25::get_cookies,2,6,2,45,2,16,1,4,10,6,2,45,2,16,1,4,10,4,2,26,2,12,1,2,6,4,2,26,2,13,1,4,7,6,2,45,2,16,1,4,10
ClassEval_25::get_cookies,3,6,2,45,2,16,1,4,10,8,2,53,2,21,1,6,13,4,2,26,2,12,1,2,6,4,2,26,2,13,1,4,7,6,2,45,2,16,1,4,10
ClassEval_25::get_cookies,4,6,2,45,2,16,1,4,10,6,2,45,2,16,1,4,10,4,2,26,2,12,1,2,6,4,2,26,2,13,1,4,7,6,2,45,2,16,1,4,10
ClassEval_25::get_cookies,5,6,2,45,2,16,1,4,10,4,2,26,2,13,1,4,7,4,2,26,2,12,1,2,6,4,2,26,2,13,1,4,7,6,2,45,2,16,1,4,10
ClassEval_25::get_cookies,6,6,2,45,2,16,1,4,10,6,2,45,2,16,1,4,10,4,2,26,2,12,1,2,6,4,2,26,2,13,1,4,7,6,2,45,2,16,1,4,10
ClassEval_25::get_cookies,7,6,2,45,2,16,1,4,10,6,2,45,2,16,1,4,10,4,2,26,2,12,1,2,6,4,2,26,2,13,1,4,7,6,2,45,2,16,1,4,10
ClassEval_25::get_cookies,8,6,2,45,2,16,1,4,10,6,2,45,2,16,1,4,10,4,2,26,2,12,1,2,6,4,2,26,2,13,1,4,7,6,2,45,2,16,1,4,10
ClassEval_25::get_cookies,9,6,2,45,2,16,1,4,10,6,2,45,2,16,1,4,10,4,2,26,2,12,1,2,6,4,2,26,2,13,1,4,7,6,2,45,2,16,1,4,10
ClassEval_25::load_cookies,0,13,5,88,1,24,1,5,13,13,5,84,1,24,1,5,14,13,4,92,3,26,2,8,16,13,5,88,1,24,1,5,13,12,4,77,1,21,1,3,10
ClassEval_25::load_cookies,1,12,4,77,1,21,1,4,10,13,5,84,1,24,1,5,14,13,4,92,3,26,2,8,16,13,5,88,1,24,1,5,13,12,4,77,1,21,1,3,10
ClassEval_25::load_cookies,2,13,5,88,1,24,1,5,13,13,5,84,1,24,1,5,14,16,5,91,1,27,1,5,14,13,5,88,1,24,1,5,13,11,4,76,1,21,1,4,12
ClassEval_25::load_cookies,3,13,5,88,1,24,1,5,13,13,5,84,1,24,1,5,14,16,5,91,1,27,1,5,14,13,5,88,1,24,1,5,13,12,4,77,1,21,1,3,10
ClassEval_25::load_cookies,4,13,5,88,1,24,1,5,13,13,5,84,1,24,1,5,14,16,5,91,1,27,1,5,14,13,5,88,1,24,1,5,13,12,4,77,1,21,1,3,10
ClassEval_25::load_cookies,5,13,5,88,1,24,1,5,13,13,5,84,1,24,1,5,14,16,5,91,1,27,1,5,14,13,5,88,1,24,1,5,13,11,4,76,1,21,1,4,12
ClassEval_25::load_cookies,6,13,5,88,1,24,1,5,13,13,5,84,1,24,1,5,14,16,5,91,1,27,1,5,14,13,5,88,1,24,1,5,13,11,4,76,1,21,1,4,12
ClassEval_25::load_cookies,7,13,5,88,1,24,1,5,13,13,5,84,1,24,1,5,14,16,5,91,1,27,1,5,14,13,5,88,1,24,1,5,13,12,4,77,1,21,1,3,10
ClassEval_25::load_cookies,8,13,5,88,1,24,1,5,13,13,5,84,1,24,1,5,14,16,5,91,1,27,1,5,14,13,5,88,1,24,1,5,13,12,4,77,1,21,1,3,10
ClassEval_25::load_cookies,9,13,5,88,1,24,1,5,13,13,5,84,1,24,1,5,14,16,5,91,1,27,1,5,14,13,5,88,1,24,1,5,13,11,4,76,1,21,1,4,12
ClassEval_26::process_csv_data,0,21,9,139,3,48,1,11,14,26,8,150,3,53,1,9,18,33,11,231,5,58,2,16,24,23,7,148,3,55,1,13,24,25,8,141,3,51,1,11,18
ClassEval_26::process_csv_data,1,21,8,129,3,48,1,11,14,26,8,150,3,53,1,9,18,33,11,231,5,58,2,16,24,23,7,148,3,55,1,13,24,25,8,141,3,51,1,11,18
ClassEval_26::process_csv_data,2,21,9,139,3,48,1,11,14,26,8,149,3,53,1,10,18,21,6,146,3,49,1,9,20,23,7,148,3,55,1,13,24,22,8,125,3,48,1,11,16
ClassEval_26::process_csv_data,3,21,9,139,3,48,1,11,14,26,8,150,3,53,1,9,18,21,6,146,3,49,1,9,20,23,7,148,3,55,1,13,24,23,7,144,3,50,1,12,23
ClassEval_26::process_csv_data,4,21,9,139,3,48,1,11,14,25,7,176,3,55,1,14,21,21,6,146,3,49,1,9,20,23,7,148,3,55,1,13,24,23,7,144,3,50,1,12,23
ClassEval_26::process_csv_data,5,21,8,129,3,48,1,11,14,25,7,148,3,52,1,10,22,21,6,146,3,49,1,9,20,23,7,148,3,55,1,13,24,24,8,131,3,50,1,11,18
ClassEval_26::process_csv_data,6,21,8,129,3,48,1,11,14,25,7,148,3,52,1,10,22,21,6,146,3,49,1,9,20,23,7,148,3,55,1,13,24,25,8,141,3,51,1,11,18
ClassEval_26::process_csv_data,7,21,9,139,3,48,1,11,14,25,7,148,3,52,1,10,22,21,6,146,3,49,1,9,20,23,7,148,3,55,1,13,24,23,7,144,3,50,1,12,23
ClassEval_26::process_csv_data,8,21,9,139,3,48,1,11,14,25,7,148,3,52,1,10,22,21,6,146,3,49,1,9,20,23,7,148,3,55,1,13,24,24,8,131,3,50,1,11,18
ClassEval_26::process_csv_data,9,21,8,129,3,48,1,11,14,25,7,148,3,52,1,10,22,21,6,146,3,49,1,9,20,23,7,148,3,55,1,13,24,23,8,133,3,49,1,11,16
ClassEval_26::read_csv,0,10,2,61,2,21,1,5,8,10,2,69,2,22,1,5,9,9,2,67,2,20,1,6,11,10,2,69,2,22,1,5,9,10,2,69,2,22,1,6,9
ClassEval_26::read_csv,1,10,2,61,2,21,1,5,8,10,2,73,2,22,1,5,9,10,2,64,2,21,1,6,10,10,2,69,2,22,1,5,9,10,2,69,2,22,1,6,9
ClassEval_26::read_csv,2,9,2,59,2,20,1,5,9,10,2,69,2,22,1,5,9,10,2,61,2,25,1,6,10,10,2,69,2,22,1,5,9,10,2,69,2,22,1,6,9
ClassEval_26::read_csv,3,10,2,69,2,22,1,6,9,10,2,69,2,22,1,5,9,10,2,61,2,25,1,6,10,10,2,69,2,22,1,5,9,10,2,69,2,22,1,6,9
ClassEval_26::read_csv,4,10,2,61,2,21,1,5,8,10,2,73,2,22,1,5,9,10,2,61,2,25,1,6,10,10,2,69,2,22,1,5,9,10,2,69,2,22,1,6,9
ClassEval_26::read_csv,5,10,2,61,2,21,1,5,8,10,2,69,2,22,1,5,9,10,2,61,2,25,1,6,10,10,2,69,2,22,1,5,9,10,2,69,2,22,1,6,9
ClassEval_26::read_csv,6,10,2,61,2,21,1,5,8,10,2,73,2,22,1,5,9,10,2,61,2,25,1,6,10,10,2,69,2,22,1,5,9,10,2,69,2,22,1,6,9
ClassEval_26::read_csv,7,10,2,69,2,22,1,6,9,10,2,73,2,22,1,5,9,10,2,61,2,25,1,6,10,10,2,69,2,22,1,5,9,10,2,69,2,22,1,6,9
ClassEval_26::read_csv,8,10,2,61,2,21,1,5,8,10,2,73,2,22,1,5,9,10,2,61,2,25,1,6,10,10,2,69,2,22,1,5,9,10,2,69,2,22,1,6,9
ClassEval_26::read_csv,9,10,2,69,2,22,1,6,9,10,2,73,2,22,1,5,9,10,2,61,2,25,1,6,10,10,2,69,2,22,1,5,9,10,2,69,2,22,1,6,9
ClassEval_26::write_csv,0,9,2,53,3,18,1,3,7,9,2,48,3,18,1,4,8,8,2,51,3,16,1,4,8,8,2,50,3,16,1,5,8,9,2,52,3,18,1,4,7
ClassEval_26::write_csv,1,9,2,53,3,18,1,3,7,8,2,46,3,16,1,5,9,8,2,50,3,17,1,5,8,8,2,50,3,16,1,5,8,9,2,52,3,18,1,4,7
ClassEval_26::write_csv,2,9,2,53,3,18,1,3,7,9,2,48,3,18,1,4,8,9,2,53,3,18,1,3,7,8,2,50,3,16,1,5,8,9,2,52,3,18,1,4,7
ClassEval_26::write_csv,3,9,2,53,3,18,1,3,7,9,2,48,3,17,1,3,7,9,2,53,3,18,1,3,7,8,2,50,3,16,1,5,8,9,2,52,3,18,1,4,7
ClassEval_26::write_csv,4,9,2,53,3,18,1,3,7,8,2,46,3,16,1,5,9,9,2,53,3,18,1,3,7,8,2,50,3,16,1,5,8,9,2,52,3,18,1,4,7
ClassEval_26::write_csv,5,9,2,53,3,18,1,3,7,9,2,48,3,18,1,4,8,9,2,53,3,18,1,3,7,9,2,52,3,18,1,4,7,9,2,52,3,18,1,4,7
ClassEval_26::write_csv,6,9,2,53,3,18,1,3,7,9,2,48,3,18,1,4,8,9,2,52,3,17,1,3,7,8,2,50,3,16,1,5,8,9,2,52,3,18,1,4,7
ClassEval_26::write_csv,7,9,2,53,3,18,1,3,7,9,2,48,3,18,1,4,8,9,2,53,3,18,1,3,7,8,2,50,3,16,1,5,8,9,2,52,3,18,1,4,7
ClassEval_26::write_csv,8,9,2,53,3,18,1,3,7,9,2,48,3,18,1,4,8,9,2,52,3,18,1,4,8,8,2,50,3,16,1,5,8,9,2,52,3,18,1,4,7
ClassEval_26::write_csv,9,9,2,53,3,18,1,3,7,8,2,46,3,16,1,5,9,9,2,52,3,17,1,3,7,8,2,50,3,16,1,5,8,9,2,52,3,18,1,4,7
ClassEval_27::add_currency_rate,0,5,2,29,3,14,1,3,7,5,2,29,3,14,1,2,7,5,2,29,3,14,1,1,6,5,2,29,3,14,1,2,7,5,2,29,3,14,1,2,7
ClassEval_27::add_currency_rate,1,5,2,29,3,14,1,3,7,5,2,29,3,14,1,2,7,5,2,29,3,14,1,1,6,5,2,29,3,14,1,2,7,5,2,29,3,14,1,2,7
ClassEval_27::add_currency_rate,2,5,2,29,3,14,1,3,7,5,2,29,3,14,1,2,7,5,2,29,3,14,1,1,6,5,2,29,3,14,1,2,7,5,2,29,3,14,1,2,7
ClassEval_27::add_currency_rate,3,5,2,29,3,14,1,3,7,5,2,29,3,14,1,2,7,5,2,29,3,14,1,1,6,5,2,29,3,14,1,2,7,5,2,29,3,14,1,2,7
ClassEval_27::add_currency_rate,4,5,2,29,3,14,1,3,7,5,2,29,3,14,1,2,7,5,2,29,3,14,1,1,6,5,2,29,3,14,1,2,7,5,2,29,3,14,1,2,7
ClassEval_27::add_currency_rate,5,5,2,29,3,14,1,3,7,5,2,29,3,14,1,2,7,5,2,29,3,14,1,1,6,5,2,29,3,14,1,2,7,5,2,29,3,14,1,2,7
ClassEval_27::add_currency_rate,6,5,2,29,3,14,1,3,7,5,2,29,3,14,1,2,7,5,2,29,3,14,1,1,6,5,2,29,3,14,1,2,7,5,2,29,3,14,1,2,7
ClassEval_27::add_currency_rate,7,5,2,29,3,14,1,3,7,5,2,29,3,14,1,2,7,5,2,29,3,14,1,1,6,5,2,29,3,14,1,2,7,5,2,29,3,14,1,2,7
ClassEval_27::add_currency_rate,8,5,2,29,3,14,1,3,7,5,2,29,3,14,1,2,7,5,2,29,3,14,1,1,6,5,2,29,3,14,1,2,7,5,2,29,3,14,1,2,7
ClassEval_27::add_currency_rate,9,5,2,29,3,14,1,3,7,5,2,29,3,14,1,2,7,5,2,29,3,14,1,1,6,5,2,29,3,14,1,2,7,5,2,29,3,14,1,2,7
ClassEval_27::convert,0,12,2,78,4,28,1,3,7,13,1,75,4,30,1,4,7,13,2,74,4,30,1,4,7,14,1,81,4,28,1,3,6,16,1,93,4,30,1,3,6
ClassEval_27::convert,1,11,1,63,4,28,1,4,7,13,1,75,4,30,1,4,7,13,2,74,4,30,1,4,7,14,1,81,4,28,1,3,6,16,1,93,4,30,1,3,6
ClassEval_27::convert,2,12,2,78,4,28,1,3,7,13,1,75,4,30,1,4,7,12,2,78,4,29,1,4,8,14,1,81,4,28,1,3,6,16,1,93,4,30,1,3,6
ClassEval_27::convert,3,11,1,64,4,28,1,4,7,13,1,75,4,30,1,4,7,12,2,78,4,29,1,4,8,14,1,81,4,28,1,3,6,16,1,93,4,30,1,3,6
ClassEval_27::convert,4,12,2,78,4,28,1,3,7,15,3,92,4,35,1,6,8,12,2,78,4,29,1,4,8,14,1,81,4,28,1,3,6,16,1,93,4,30,1,3,6
ClassEval_27::convert,5,12,2,78,4,28,1,3,7,13,1,75,4,30,1,4,7,12,2,78,4,29,1,4,8,14,1,81,4,28,1,3,6,20,7,136,4,45,1,9,10
ClassEval_27::convert,6,11,1,64,4,28,1,4,7,13,1,75,4,30,1,4,7,12,2,78,4,29,1,3,7,14,1,81,4,28,1,3,6,16,1,93,4,30,1,3,6
ClassEval_27::convert,7,11,1,64,4,28,1,4,7,13,1,75,4,30,1,4,7,12,2,78,4,29,1,4,8,14,1,81,4,28,1,3,6,16,1,93,4,30,1,3,6
ClassEval_27::convert,8,11,1,64,4,28,1,4,7,13,1,75,4,30,1,4,7,12,2,78,4,29,1,4,8,14,1,81,4,28,1,3,6,16,1,93,4,30,1,3,6
ClassEval_27::convert,9,11,1,64,4,28,1,4,7,13,1,75,4,31,1,4,7,12,2,78,4,28,1,3,7,14,1,81,4,28,1,3,6,16,1,93,4,30,1,3,6
ClassEval_27::get_supported_currencies,0,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4
ClassEval_27::get_supported_currencies,1,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4
ClassEval_27::get_supported_currencies,2,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4
ClassEval_27::get_supported_currencies,3,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4
ClassEval_27::get_supported_currencies,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4
ClassEval_27::get_supported_currencies,5,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4
ClassEval_27::get_supported_currencies,6,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4
ClassEval_27::get_supported_currencies,7,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4
ClassEval_27::get_supported_currencies,8,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4
ClassEval_27::get_supported_currencies,9,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4,2,1,22,1,9,1,1,4
ClassEval_27::update_currency_rate,0,6,2,31,3,15,1,2,7,10,5,56,3,19,1,3,6,6,2,31,3,15,1,1,7,6,4,42,3,15,1,1,6,6,3,41,3,15,1,1,7
ClassEval_27::update_currency_rate,1,6,2,31,3,15,1,2,7,10,5,56,3,19,1,3,6,6,2,31,3,15,1,1,7,6,4,42,3,15,1,1,6,6,3,41,3,15,1,1,7
ClassEval_27::update_currency_rate,2,6,3,41,3,15,1,2,7,10,5,56,3,19,1,3,6,6,2,31,3,15,1,1,7,6,4,42,3,15,1,1,6,6,3,41,3,15,1,1,7
ClassEval_27::update_currency_rate,3,6,3,41,3,15,1,2,7,10,5,56,3,19,1,3,6,6,2,31,3,15,1,1,7,6,4,42,3,15,1,1,6,6,3,41,3,15,1,1,7
ClassEval_27::update_currency_rate,4,6,3,41,3,15,1,2,7,10,5,56,3,19,1,3,6,6,2,31,3,15,1,1,7,6,4,42,3,15,1,1,6,6,3,41,3,15,1,1,7
ClassEval_27::update_currency_rate,5,6,3,41,3,15,1,2,7,10,5,56,3,19,1,3,6,6,2,31,3,15,1,1,7,7,5,53,3,18,1,3,7,6,3,41,3,15,1,1,7
ClassEval_27::update_currency_rate,6,6,3,41,3,15,1,2,7,10,5,56,3,19,1,3,6,6,2,31,3,15,1,1,7,6,4,42,3,15,1,1,6,6,3,41,3,15,1,1,7
ClassEval_27::update_currency_rate,7,6,3,41,3,15,1,2,7,10,5,56,3,19,1,3,6,6,2,31,3,15,1,1,7,6,4,42,3,15,1,1,6,6,3,41,3,15,1,1,7
ClassEval_27::update_currency_rate,8,6,3,41,3,15,1,2,7,10,5,56,3,19,1,3,6,6,2,31,3,15,1,1,7,6,4,42,3,15,1,1,6,6,3,41,3,15,1,1,7
ClassEval_27::update_currency_rate,9,6,3,41,3,15,1,2,7,10,5,56,3,19,1,3,6,6,2,31,3,15,1,1,7,7,5,53,3,18,1,3,7,6,3,41,3,15,1,1,7
ClassEval_28::create_table,0,3,1,31,4,18,1,2,6,3,1,31,4,18,1,2,6,3,1,31,4,18,1,1,6,4,1,38,4,19,1,2,6,3,1,31,4,18,1,2,6
ClassEval_28::create_table,1,3,1,31,4,18,1,2,6,3,1,31,4,18,1,2,6,3,1,31,4,18,1,1,6,4,1,38,4,19,1,2,6,3,1,31,4,18,1,2,6
ClassEval_28::create_table,2,3,1,31,4,18,1,2,6,3,1,31,4,18,1,2,6,3,1,31,4,18,1,1,6,4,1,38,4,19,1,2,6,3,1,31,4,18,1,2,6
ClassEval_28::create_table,3,3,1,31,4,18,1,2,6,3,1,31,4,18,1,2,6,3,1,31,4,18,1,1,6,4,1,38,4,19,1,2,6,3,1,31,4,18,1,2,6
ClassEval_28::create_table,4,3,1,31,4,18,1,2,6,3,1,31,4,18,1,2,6,3,1,31,4,18,1,1,6,4,1,38,4,19,1,2,6,3,1,31,4,18,1,2,6
ClassEval_28::create_table,5,3,1,31,4,18,1,2,6,3,1,31,4,18,1,2,6,3,1,31,4,18,1,1,6,4,1,38,4,19,1,2,6,3,1,31,4,18,1,2,6
ClassEval_28::create_table,6,3,1,31,4,18,1,2,6,3,1,31,4,18,1,2,6,3,1,31,4,18,1,1,6,3,1,31,4,18,1,2,6,3,1,31,4,18,1,2,6
ClassEval_28::create_table,7,3,1,31,4,18,1,2,6,3,1,31,4,18,1,2,6,3,1,31,4,18,1,1,6,3,1,31,4,18,1,2,6,3,1,31,4,18,1,2,6
ClassEval_28::create_table,8,3,1,31,4,18,1,2,6,3,1,31,4,18,1,2,6,3,1,31,4,18,1,1,6,4,1,38,4,19,1,2,6,3,1,31,4,18,1,2,6
ClassEval_28::create_table,9,3,1,31,4,18,1,2,6,3,1,31,4,18,1,2,6,3,1,31,4,18,1,1,6,4,1,38,4,19,1,2,6,3,1,31,4,18,1,2,6
ClassEval_28::delete_from_database,0,20,6,115,3,36,1,10,11,4,1,34,3,10,1,2,6,9,3,68,3,20,1,6,13,5,1,41,3,11,1,2,6,6,1,46,3,12,1,2,6
ClassEval_28::delete_from_database,1,5,1,36,3,17,1,7,11,4,1,34,3,10,1,2,6,9,3,68,3,20,1,6,13,5,1,41,3,11,1,2,6,6,1,46,3,12,1,2,6
ClassEval_28::delete_from_database,2,5,1,36,3,17,1,7,11,4,1,34,3,10,1,2,6,6,1,46,3,12,1,1,6,4,1,34,3,10,1,2,6,6,1,46,3,12,1,2,6
ClassEval_28::delete_from_database,3,20,6,115,3,36,1,10,11,4,1,34,3,10,1,2,6,6,1,46,3,12,1,1,6,4,1,34,3,10,1,2,6,6,1,46,3,12,1,2,6
ClassEval_28::delete_from_database,4,20,6,115,3,36,1,10,11,4,1,34,3,10,1,2,6,6,1,46,3,12,1,1,6,4,1,34,3,10,1,2,6,6,1,46,3,12,1,2,6
ClassEval_28::delete_from_database,5,20,6,115,3,36,1,10,11,4,1,34,3,10,1,2,6,6,1,46,3,12,1,1,6,4,1,34,3,10,1,2,6,6,1,46,3,12,1,2,6
ClassEval_28::delete_from_database,6,20,6,115,3,36,1,10,11,4,1,34,3,10,1,2,6,6,1,46,3,12,1,1,6,4,1,34,3,10,1,2,6,6,1,46,3,12,1,2,6
ClassEval_28::delete_from_database,7,5,1,36,3,17,1,7,11,4,1,34,3,10,1,2,6,6,1,46,3,12,1,1,6,4,1,34,3,10,1,2,6,6,1,46,3,12,1,2,6
ClassEval_28::delete_from_database,8,5,1,36,3,17,1,7,11,4,1,34,3,10,1,2,6,6,1,46,3,12,1,1,6,5,1,41,3,11,1,2,6,6,1,46,3,12,1,2,6
ClassEval_28::delete_from_database,9,20,6,115,3,35,1,9,10,4,1,34,3,10,1,2,6,6,1,46,3,12,1,1,6,5,1,41,3,11,1,2,6,6,1,46,3,12,1,2,6
